,translation
1509,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapko tho patha hoga, ki koi banker par trust nahi karte kyon ki voh moon ko steal kar raha tha.', 'target': 'well you know you can not trust the banker he is paying to steal the moon'}"
1510,"{'prefix': 'translate Hinglish to English: ', 'input': 'sach hein yar. muje bank of evil ko pasand hein.. yeh tho muje crackup hein.. yeh movie ke liye perfect hein..', 'target': ""Very true. I love that it's the Bank of Evil. That cracks me up. It's perfect for the movie.""}"
1511,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje vector, villain ka role toh bahut pasand hein. pyramid ko steal karna tho hilarious hein yar..', 'target': 'I also really enjoyed Vector as a villain. Stealing the pyramid was hilarious.'}"
1512,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje pixar fims ko pasand hein', 'target': 'I like pixar fims'}"
1513,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje bhi.. voh tho adult ke liye tho amuse hein yar, bachon ko bhi.', 'target': 'I do too. They are generally as amusing for adults as they are kids.'}"
1514,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje is scene ko bahut pasand hein, jab us girls ne us video ko interrupt kiya.. voh typical kids lag rahe the..', 'target': ""I love the scene when the girls interrupt the video chat. It's so typical of kids.""}"
1515,"{'prefix': 'translate Hinglish to English: ', 'input': 'hey woh play ladkiyoon ke saath cookies ke saath vector ke ghar par smart tha', 'target': 'hey the play with the girls with the cookies at vectors house was smart'}"
1516,"{'prefix': 'translate Hinglish to English: ', 'input': 'who bahut hi shaandar idea tha. perfect ploy', 'target': 'It was such a great idea.  Perfect ploy.'}"
1517,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh woh theme park funny tha', 'target': 'oh the theme park was funny '}"
1518,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe achcha laga deekhke ki gru ladkiyoon mein dilchasbi le raha tha. woh bahut hi adorable aur heart warming tha.', 'target': 'I loved seeing Gru really develop love for the girls over time. It was very adorable and heart warming.'}"
1519,"{'prefix': 'translate Hinglish to English: ', 'input': 'tumhe pata that ki ye ladkiyaan unke bachchon ki meeting interrupt karne waali thi', 'target': 'you just knew the girls were going to interrupt the meeting their kids'}"
1520,"{'prefix': 'translate Hinglish to English: ', 'input': 'gru ki ladkiyoon ko bachane waali scene mujhe bahut pasand hai.', 'target': 'I loved the scene when Gru has to rescue the girls.'}"
1521,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan i agree', 'target': 'oh yeah i agree'}"
1522,"{'prefix': 'translate Hinglish to English: ', 'input': 'aur moon ka baddhna vector ke ship ship me kaafi hilarious tha', 'target': ""And the moon getting bigger in Vector's ship was hilarious.""}"
1523,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe achcha laga woh saari interactions dr. nefario aur kisi aur character ke beech mein. woh kaafi mazedaar the. russell brand ek perfect choice tha uske liye.', 'target': 'I also loved all of the interactions between Dr. Nefario and any other character. They were hilarious. Russell Brand really was the perfect choice for him.'}"
1524,"{'prefix': 'translate Hinglish to English: ', 'input': 'woh kaafi touching tha jab ladkiyoon ne apne piggy bank se paise offer kiye.', 'target': 'it was very touching when the girls offered the money from their piggy bank'}"
1525,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan yar yeh tho sweet hein.. aur voh minions tho badi loyal nikle us gru ko.. bahut adorable hien yar', 'target': 'It was. It was so sweet. And the minions were so loyal to Gru as well. It was adorable.'}"
1526,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje vector ke liye bahut happy hoon kyon ki voh moon mein struck ho gaya', 'target': 'I was happy vector got stuck on the moon'}"
1527,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein bhi.. ache endup hein yar... pouty aur childish ke liye tho bilkul fitting hein yar', 'target': 'As was I. It was an excellent way for him to end up. Fitting for how pouty and childish he was the entire time.'}"
1528,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan us spoiled child ke liye ab mein count kartha aur is conversation ke liye muje 15 comments nahi aatha, jo ab mein is task ke liye kar raha hoon', 'target': 'yead definately a spoiled child well I just counted and the conversation and it has been 15 comments we should be done with the task'}"
1529,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya aapko Frozen pasand hai ?', 'target': 'do you like frozen?'}"
1530,"{'prefix': 'translate Hinglish to English: ', 'input': 'main Frozen ko love karata hoon!', 'target': 'I love Frozen!'}"
1531,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe  frozen yogurt bahut pasand hai! lekin yah movie bhee  :)', 'target': 'I love frozen yogurt! but also this movie :)'}"
1532,"{'prefix': 'translate Hinglish to English: ', 'input': 'LOL! Main Frozen kee doosri Film ke  release hone ka intajaar kar nahin paa raha hoon.', 'target': 'LOL!  I Cant wait for the second movie of Frozen to release'}"
1533,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aapka favorite character kya hai ?', 'target': 'what is your favorite character?'}"
1534,"{'prefix': 'translate Hinglish to English: ', 'input': 'Anna kyonki wo  independent hai!', 'target': 'Anna because shes independent!'}"
1535,"{'prefix': 'translate Hinglish to English: ', 'input': 'ise wo own karti hai kya ?', 'target': 'yours?'}"
1536,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main Elsa ko like karta hoon.', 'target': 'I like Elsa'}"
1537,"{'prefix': 'translate Hinglish to English: ', 'input': 'vah usee naam ke mere friend kee remind karatee hai', 'target': 'she reminds of my friend of the same name'}"
1538,"{'prefix': 'translate Hinglish to English: ', 'input': 'character designs bhee bahut accha hai.', 'target': 'also the character designs are cool'}"
1539,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah achchha hai! Anna mujhe apanee ladakiyon ka remind karatee hain - ve bhee red-hed hain', 'target': 'thats cool! Anna reminds me of my girls - they are red-heads too'}"
1540,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap gaane like karte hain?', 'target': 'do you like the songs?'}"
1541,"{'prefix': 'translate Hinglish to English: ', 'input': 'Of course - kaun nahin karata hai! ham abhee bhee wo sab apane ghar ke aasapaas gaate hain!', 'target': 'Of course - who doesnt!  We still sing them around our house! '}"
1542,"{'prefix': 'translate Hinglish to English: ', 'input': 'wo awesome hai.', 'target': 'that is awesome!'}"
1543,"{'prefix': 'translate Hinglish to English: ', 'input': 'hamane pahalee baar Frozen ko Disney Cruise Ship par dekha tha', 'target': 'The first time we saw Frozen was on a Disney Cruise Ship '}"
1544,"{'prefix': 'translate Hinglish to English: ', 'input': 'tera favorite kya hein?', 'target': ""what's your favorite?""}"
1545,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje cold par bahut pasand hein summer bhi pasand hein.. tumhara favorite kya hein', 'target': 'I love Let it Go but also In Summer - especially now since its so cold!  Whats your favorite'}"
1546,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje yaad nahi hein', 'target': ""i don't remember""}"
1547,"{'prefix': 'translate Hinglish to English: ', 'input': 'us movie ka favorite part kya hein', 'target': 'do you have a favorite part of the movie'}"
1548,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh snowman.. kitna funny character hein yar', 'target': 'the snowman is a funny character'}"
1549,"{'prefix': 'translate Hinglish to English: ', 'input': 'ha yar voh to funny hain..', 'target': 'he is hilarious. '}"
1550,"{'prefix': 'translate Hinglish to English: ', 'input': 'olaf?', 'target': 'olaf?'}"
1551,"{'prefix': 'translate Hinglish to English: ', 'input': 'tumhara favorite scene kya hein yar', 'target': 'do you have a favorite scene?'}"
1552,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje voh trolls ka scene acha laga. aur voh ending scene bhi pasand aaya jab elsa anna ko saves kiya', 'target': 'I really like the scene with the Trolls.  The ending also gets me every time when Elsa saves Anna. '}"
1553,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapaka kya hai', 'target': 'whats yours'}"
1554,"{'prefix': 'translate Hinglish to English: ', 'input': 'ant mahaan hai', 'target': 'the ending is great'}"
1555,"{'prefix': 'translate Hinglish to English: ', 'input': 'trols ke saath drushy bhee.', 'target': 'the scene with the trolls too.'}"
1556,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe aasha hai ki trol doosaree philm mein adhik hain', 'target': 'I hope the trolls are in the second movie more'}"
1557,"{'prefix': 'translate Hinglish to English: ', 'input': 'hah shaayad ve apanee khud kee spinoff philm hogee', 'target': 'haha maybe they will have their own spinoff movie'}"
1558,"{'prefix': 'translate Hinglish to English: ', 'input': 'vah bhee pyaara hoga', 'target': 'that would be cute too'}"
1559,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapase achchha chaiting aapaka din shubh ho!', 'target': 'nice chatting to you. Have a good day!'}"
1560,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap bhee', 'target': 'you too'}"
1561,"{'prefix': 'translate Hinglish to English: ', 'input': 'maine ye movie pehle bhi dekhi hai', 'target': ""I've seen this movie before""}"
1562,"{'prefix': 'translate Hinglish to English: ', 'input': 'maine nahi suna, Par ye accha hai.', 'target': 'i have not i  heard it was good though'}"
1563,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe koi bhi movie pasand hai jisme  leonardo dicaprio tho ho', 'target': 'I like any movie that has leonardo dicaprio tho'}"
1564,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yes, beginning me ise samjhna hard hai but baad me aap ise kar paate hai', 'target': 'Yes, it is hard to understand in the beginning but you get hooked later on'}"
1565,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya ye ek action movie hai?', 'target': 'Is it an action movie?'}"
1566,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye ke thriller/science fiction movie hai', 'target': ""it's a thriller/science fiction movie""}"
1567,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh ok', 'target': 'oh ok.  '}"
1568,"{'prefix': 'translate Hinglish to English: ', 'input': 'namaste!', 'target': 'Hello there!'}"
1569,"{'prefix': 'translate Hinglish to English: ', 'input': 'So is movie ke bare mein thoda batao :)', 'target': 'So tell me a little bit about this movie :)'}"
1570,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tumne movie frozen dekha hai?', 'target': 'have you seen the movie frozen?'}"
1571,"{'prefix': 'translate Hinglish to English: ', 'input': 'actually maine nahi dekha...lekin maine suna hai wo bahut baar gaya hai comfort ke liye', 'target': ""I actually have not...but I've heard let it go too many times for comfort.""}"
1572,"{'prefix': 'translate Hinglish to English: ', 'input': 'tumhe movie ke bare me kaisa laga?bata sakte ho thoda?', 'target': 'How do you feel about the movie? Care to share a little bit?'}"
1573,"{'prefix': 'translate Hinglish to English: ', 'input': 'bata rahe hain ki vah Disney ki best anaimated movie banaya hai Beauty and the beast ke baad', 'target': 'They say its the best animated movie Disney has put out since Beauty and the beast'}"
1574,"{'prefix': 'translate Hinglish to English: ', 'input': 'Lagta hai great movie hai.Songs adorable hain.kids ke liye accha hai. even critcs ko bhi accha laga', 'target': 'I think it was a great movie. The songs are adorable. good for kids. even the critics liked it'}"
1575,"{'prefix': 'translate Hinglish to English: ', 'input': 'Hmm mujhe lagta hai ki mujhe check karna hoga.So main kah sakta hoon ki maine dekha hai ! :)', 'target': ""Hmm I think I'll have to check it out. So I can at least say that I've seen it then ! :)""}"
1576,"{'prefix': 'translate Hinglish to English: ', 'input': 'yes. wah story do princess ke bare mein hai. Elsa aur Anna', 'target': 'yes. its a story of two princesses. Elsa and Anna'}"
1577,"{'prefix': 'translate Hinglish to English: ', 'input': 'kisko princess accha nahi lagta? Story line kaisa hai ?', 'target': ""Who doesn't like princesses? Whats the story line like?""}"
1578,"{'prefix': 'translate Hinglish to English: ', 'input': 'Princess Elsa ke paas magic powers hai lekin insecure hai kyonki usne uske sister ko inure kiya.woh bahut hua aur woh bhaag gayi', 'target': 'Princess Elsa has magic powers but is insecure about since she injured her sister when they wonder. It became to much and she ran away'}"
1579,"{'prefix': 'translate Hinglish to English: ', 'input': 'khair yah niraashaajanak hai', 'target': ""Well that's depressing""}"
1580,"{'prefix': 'translate Hinglish to English: ', 'input': 'unake maata-pita kee mrtyu ho gaee aur ena ko apanee bahan ko dhoondhana hai taaki ve desh ko ek saath chala saken.', 'target': 'Their parent died and Ana has to find her sister so they can run the country together. '}"
1581,"{'prefix': 'translate Hinglish to English: ', 'input': 'kahaanee kya hai?', 'target': ""So what's the storyline?""}"
1582,"{'prefix': 'translate Hinglish to English: ', 'input': 'khair elsa apane maata-pita kee mrtyu ke baad bhaag jaata hai. ena apanee bahan ko khojane ke lie is yaatra par jaatee hai aur apanee bahan ko apane jaadoo ko niyantrit karane mein madad karatee hai taaki ve ghar laut saken. bachchon ke lie yah ek pyaara philm hai', 'target': 'Well Elsa runs away after their parents died. Ana goes on this journey to find her sister and help her sister control her magic so they can return home. Its a cute movie for the kids'}"
