,translation
1629,"{'prefix': 'translate Hinglish to English: ', 'input': 'Badiya! Lagta hai ki Movie ki baht achhi ratings hai Rotten Tomatoes or dusri review sites pe.', 'target': 'Nice! It looks like the movie has pretty great ratings on Rotten Tomatoes and other review sites'}"
1630,"{'prefix': 'translate Hinglish to English: ', 'input': 'Iss mein Emma Stone bhi hai', 'target': 'It also has Emma Stone'}"
1631,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tumhe lgat hai ki tumhe movie pasand aayegi', 'target': 'Do you think you would like the movie?'}"
1632,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe bahut achhi lagegi.', 'target': 'I would love it.'}"
1633,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe lagta hai mujhe bhi baht achhi lagegi', 'target': 'I think I would love it as well'}"
1634,"{'prefix': 'translate Hinglish to English: ', 'input': 'Critics isse bht pasand karte hai.', 'target': 'The critics love it.'}"
1635,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kay tumhe dancing wali movies pasand hai?', 'target': 'do you like dancing in movies?'}"
1636,"{'prefix': 'translate Hinglish to English: ', 'input': 'Han mujhe pasand hai.', 'target': 'I do! '}"
1637,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tum do main scenes ke baare kya sochte hao? Tumhe konsa zyada intresting lagta hai?', 'target': 'What do you think of the two key scenes? Which one sounds more interesting to you?'}"
1638,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main pehla wala dekhna pasand karunga just kisi ko music soulfully bajate dekhne ke liye', 'target': 'I would like the first one just to see someone playing music soulfully'}"
1639,"{'prefix': 'translate Hinglish to English: ', 'input': 'I agree. Mere vichar se scene interesting sound karta hai', 'target': 'I agree. I think that scene sounds interesting'}"
1640,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maine just dekha ki isme John Legend hai', 'target': 'I just saw it has John Legend in it'}"
1641,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya woh koi legend jaisa kuch nahi hai ?', 'target': ""Isn't he, like, a legend or something?""}"
1642,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haha I think so!', 'target': 'Haha I think so! '}"
1643,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe lagta hai ki new scene jahan Mia decide karti hai one-woman play likhne ka that sounds cool', 'target': 'I think the new scene, where Mia decides to write a one-woman play sounds cool'}"
1644,"{'prefix': 'translate Hinglish to English: ', 'input': 'woh LA mein hai.', 'target': ""It's in LA.""}"
1645,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe setting acchi lagi', 'target': 'I do like the setting'}"
1646,"{'prefix': 'translate Hinglish to English: ', 'input': 'Woh cool character sound karti hai', 'target': 'She does sound like a cool character'}"
1647,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main khud bhi kafi kuch New York person hun', 'target': ""I'm more of a New York person myself""}"
1648,"{'prefix': 'translate Hinglish to English: ', 'input': 'dono hi interesting lag rage. new york bhi kaafi acchi jagah hai', 'target': 'They both sound interesting. New York is a great place as well! '}"
1649,"{'prefix': 'translate Hinglish to English: ', 'input': 'LA kaafi flat hai, haina?', 'target': ""LA is so flat isn't it?""}"
1650,"{'prefix': 'translate Hinglish to English: ', 'input': 'wo sab kharab baate jo news me aati hai Hollywood k baare me', 'target': 'And all that nasty stuff in the news about Hollywood'}"
1651,"{'prefix': 'translate Hinglish to English: ', 'input': 'ha, hai wo. aur expensive bhi.', 'target': 'Yeah, it is. And expensive! '}"
1652,"{'prefix': 'translate Hinglish to English: ', 'input': 'garam mausam kaafi appealing hai', 'target': 'The warm climate is appealing though'}"
1653,"{'prefix': 'translate Hinglish to English: ', 'input': 'tumhe jazz pasand hai?', 'target': 'Do you like jazz?'}"
1654,"{'prefix': 'translate Hinglish to English: ', 'input': 'mai sun sakta hu, par favoirite genre nahi hai. tumko?', 'target': ""I can appreciate jazz, but it's not one of my favorite genres. Do you?""}"
1655,"{'prefix': 'translate Hinglish to English: ', 'input': 'mera bhi favourite nahi', 'target': 'not my favorite either'}"
1656,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe forethought aur craftsmanship zyada pasand', 'target': 'I prefer more forethought and craftsmanship in my music'}"
1657,"{'prefix': 'translate Hinglish to English: ', 'input': 'improv mujhpar jamta nahi', 'target': ""improv doesn't suit me""}"
1658,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main isse se agree krta huin. Main appreciate krta huin ki ek contemporary film mein jazz laya ja rha hai. Jazz jayadatar main stream wali movies mein nhi milta.', 'target': ""I agree with that. I do appreciate that a contemporary movie is bringing jazz into it. Jazz isn't usually found in mainstream movies ""}"
1659,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujha jaana hai. peace.', 'target': 'gotta go. peace.'}"
1660,"{'prefix': 'translate Hinglish to English: ', 'input': 'Dunkirk acha lagata hai', 'target': 'Dunkirk seems interesting'}"
1661,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yah WWII ke dauraan huee ek itihaasik ghatana ke baare mein hai', 'target': ""It is, it's about a historical event that happened during WWII""}"
1662,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ise rotten tomatoes se acha reviews  milee', 'target': 'It got excellent reviews from Rotten Tomatoes '}"
1663,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan, vo kuchh bahut hee high ratings hain', 'target': 'Yeah those are some very high ratings'}"
1664,"{'prefix': 'translate Hinglish to English: ', 'input': 'thuje warmovie acchi lakthi hai?', 'target': 'Do you like war movies?'}"
1665,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe warmovie pasant hai, zyathathar pouranic sambhav', 'target': 'I love war movies, especially ones based on historical events'}"
1666,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya thumhaym dunkrik ke bare maym patha hai?', 'target': 'are you familiar with the premise of Dunkirk?'}"
1667,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje patha nahi', 'target': 'I am not'}"
1668,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye ek haari huye akraman ke bare maim hai, jaham british aur candian sipahi fus gaye the', 'target': 'It was about a failed attack where British and Candian soldiers were trapped '}"
1669,"{'prefix': 'translate Hinglish to English: ', 'input': 'unhaym apne bachav ke liye sare upalabd nav or naagarik jahaajzom ka upyog karna pada', 'target': 'they had to pull all available boats including civilian vessels to help all the troops escape'}"
1670,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh bahuth hi teevr lega', 'target': 'Yeah seems pretty intense'}"
1671,"{'prefix': 'translate Hinglish to English: ', 'input': 'yis maim bahuth sipahi kisi ki madath ke bina apni bachav karne ki koshish kar rahe the', 'target': 'it was, with no help, lots of soldiers attempted to flee as fast as they could'}"
1672,"{'prefix': 'translate Hinglish to English: ', 'input': 'eah bahuth hi manoranjak tha', 'target': 'Crazy stuff'}"
1673,"{'prefix': 'translate Hinglish to English: ', 'input': 'moonstone yis nav ke liye dilchusp nam lega', 'target': 'Moonstone seems like an interesting name for a boat'}"
1674,"{'prefix': 'translate Hinglish to English: ', 'input': 'wo hai , but sab ke khud k preference hote hai.', 'target': 'it is, but everyone has their own preference '}"
1675,"{'prefix': 'translate Hinglish to English: ', 'input': 'huh Gibson British Army private hona kyu pretend karra hai', 'target': 'Huh why is Gibson pretending to be a British Army private'}"
1676,"{'prefix': 'translate Hinglish to English: ', 'input': 'Itna sab jo bhi chal raha hai , mujhe lagta hai tum kuch bhi try karoge ye pagalpan se escape karne k liye', 'target': ""with all that's going on, i think you will do whatever you need to try and escape the madness""}"
1677,"{'prefix': 'translate Hinglish to English: ', 'input': 'I see, wo bhi escape karna chahta hai', 'target': 'I see. So he wants to escape too'}"
1678,"{'prefix': 'translate Hinglish to English: ', 'input': 'bilkul', 'target': 'absolutely '}"
1679,"{'prefix': 'translate Hinglish to English: ', 'input': 'tum dekh sakte ho har koi kuch bhi karra hai, chup raha hai, soch raha hai bahar nikalne k tareeke', 'target': 'you can see just about everyone does anything, hiding, figuring ways to get out'}"
1680,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kaafi sad hai huh', 'target': ""That's pretty sad huh""}"
1681,"{'prefix': 'translate Hinglish to English: ', 'input': 'Fight or flight wali baat kabhi kabhi, young bacche lad rahe hai ek war jiske baare unhe kuch pata bhi nahi hai', 'target': 'fight or flight sometimes, young kids fighting a war they know not much about'}"
1682,"{'prefix': 'translate Hinglish to English: ', 'input': 'Sab bas zinda rahna chahte hai', 'target': 'Everyone just wants to live'}"
1683,"{'prefix': 'translate Hinglish to English: ', 'input': 'Agreed, war naam ke terror har koi bhul jata aur hero log ka victory k liye celebration hota hia.', 'target': 'agreed, the terrors are war are long forgotten as heros are always celebrated for victories'}"
1684,"{'prefix': 'translate Hinglish to English: ', 'input': 'Sachi sachi', 'target': 'True true'}"
1685,"{'prefix': 'translate Hinglish to English: ', 'input': 'Jaise sipaahee ko paani se bahaar nikaala ja raha ho', 'target': 'just like the solider being pulled out of the water'}"
1686,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aisa lagata hai ki nikaasee yahaan ek saphalata thee', 'target': 'It seems the evacuation was a success here'}"
1687,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ya tha ki ve ek aur yuddh ladane kelie paryaapt jeevan bachaane mein saksham the', 'target': 'it was, they were able to save enough lives to fight another war'}"
1688,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ya mujhe yuddh kahana chaahie', 'target': 'or should i say battle'}"
1689,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ya dhukad hai ki desh ke shoshan kelie ve tuchchh ho jaate hain', 'target': ""Hmm. it's sad lives become trivialized. they become another resource to exploit for the country""}"
1690,"{'prefix': 'translate Hinglish to English: ', 'input': 'Vaise bhi mere saath film ko charcha karane kelie dhanyavaad', 'target': 'Anyways thank you for discussing the movie with me'}"
1691,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan lekin ek achi ghadee vaastav mein dhanyavaad samajhane kelie', 'target': 'yes but a good watch to really understand, thank you'}"
1692,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya aapne dunkirk ko dekha?', 'target': 'Have you seen Dunkirk?'}"
1693,"{'prefix': 'translate Hinglish to English: ', 'input': 'Nahi,abi nahi', 'target': ' no,not yet'}"
1694,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya aap jaante hai Christopher Nolan', 'target': 'Are you familiar with Christopher Nolan?'}"
1695,"{'prefix': 'translate Hinglish to English: ', 'input': 'Vah co produced hai', 'target': 'He co-produced it.'}"
1696,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mahaan director', 'target': 'great director'}"
1697,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mere khaya se vah shot kara 65mm bada format... Wo bahut kam hai in dino me', 'target': 'I think he shot it in 65 mm large format...which is rare these days.'}"
1698,"{'prefix': 'translate Hinglish to English: ', 'input': 'Movie ka genere kya hai', 'target': 'wht is the genere of the movie'}"
1699,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye action hai ki drama hai', 'target': 'is it action or drama'}"
1700,"{'prefix': 'translate Hinglish to English: ', 'input': 'Dona hai ,par action jayada hai', 'target': 'Both, but mostly action.'}"
1701,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kahani ka plot kya hai', 'target': 'what is the story plot'}"
1702,"{'prefix': 'translate Hinglish to English: ', 'input': 'WWII', 'target': 'WWII'}"
1703,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye hamare liye history hai', 'target': 'itkes us to history'}"
1704,"{'prefix': 'translate Hinglish to English: ', 'input': 'Story ko follow karte hai jo hajaro ko darata hai jo beach par hai bachne ke liye.', 'target': 'Follows the story of a private who retreats with thousands of others to the beach of Dunkirk awaiting rescue.'}"
1705,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kaha se bachaya hai', 'target': 'rescue from ?'}"
1706,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye war katam ho gaya par kisi ko bhi pata nahi chala', 'target': 'The war is over but not everybody knows it yet.'}"
1707,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye post war ki kahani jesi hai.', 'target': 'it seems like postwar story'}"
1708,"{'prefix': 'translate Hinglish to English: ', 'input': 'Bas end pe...beach se nikalta kaafi mushkil time hai', 'target': 'Just at the end...they have a tough time getting off the beach.'}"
1709,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo bahut lucky ban gaye kaafi baar', 'target': 'They get really lucky several times.'}"
1710,"{'prefix': 'translate Hinglish to English: ', 'input': 'wo kaafi intense hai. Ek scene me ek trawler me hide karte hai jo beached hai aur high tide aane ka wait karte hai', 'target': 'It is pretty intense.  In one scene they are hiding out in a trawler that is beached and decide to wait in it for high tide.'}"
1711,"{'prefix': 'translate Hinglish to English: ', 'input': 'us adventure me koi bade jaanwar hai kya movie me ?', 'target': 'is their any adventure like huge animals in the movie'}"
