,translation
1765,"{'prefix': 'translate English to Hinglish: ', 'input': 'Same here. It is a little odd that it got lower reviews on other platforms like Metacritic. I take it you like sports docs too?', 'target': 'Same here. Ye little odd hai ki ise dusre platforms par lower reviews mile jaise ki Metacritic. Main apko sports docs ki tarah leta hun?'}"
1766,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes, very much.  It's surprising how much adversity Oher had to overcome, don't you think?"", 'target': 'Yes, bahut had tak. Main surprise hun ki kitne adversity Oher ko kam karni padegi, aapko nahi lagta?'}"
1767,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, It must've been really difficult on him. I wonder how he felt having to relive his experience through the movie. I don't know how I would handle it. "", 'target': 'Yeah, ye nischit hi unhe liye kafi difficult hoga. I wonder kaise unhone is movie ke dwara apne experience ko relive karna mahsoos kiya hoga. Main nahi jaanta ki main ise kaise handle karuga.'}"
1768,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you like Sandra Bullock in the movie?', 'target': 'kya tumhe Sandra Bullock is movie me pasand aayi?'}"
1769,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, Bullock was great.  Although, she's a great actor so I think she does well in most of her roles"", 'target': 'Hann, Bullock great thi.  Waise bhi, woh great actor hai and zyadatar roles mein achcha hi karti hai.'}"
1770,"{'prefix': 'translate English to Hinglish: ', 'input': 'Totally agree. Easy to see why the critics applauded her performance', 'target': 'Main totally manta hoon.  Easily dikhta hai critics kyon use performance ko applaud karte hain.'}"
1771,"{'prefix': 'translate English to Hinglish: ', 'input': 'Any thoughts on any of the other actors? I had forgotten Tim McGraw was in the movie, haha', 'target': 'Doosre actors ke baare mein kya thoughts hain?  Main bhook gaya tha ki Tim McGraw bhi movie mein tha, haha.'}"
1772,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought Quinton Aaron was very good, too.  ', 'target': 'Mujhe laga Quinton Aaron bhi bahut achcha tha.'}"
1773,"{'prefix': 'translate English to Hinglish: ', 'input': ""It must have been tough to go through foster care so much, but I think it's good that Oher found something to latch on to in football."", 'target': 'Foster care se guzarna bahut mushkil hua hoga, par achchi baat hai football mein Oher ko naya sahara mila.'}"
1774,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, he certainly excelled in it. I think he was able to apply his protective qualities in his personality to football', 'target': 'Haan, usne bahut hi achcha pradarshan kiya.  Mujhe lagta hai usne apne personality ke protective qualities to football mein dikhaya.'}"
1775,"{'prefix': 'translate English to Hinglish: ', 'input': ""Definitely.  He was also very lucky to finally find a good foster family.  It's super difficult to find a good family that cares about their foster kids."", 'target': 'Bilkul.  Woh bahut lucky tha ki use achcha foster family mil gayi.  Ek achche family ka milna bahut mushkil hai jo apne foster kids ka care karti hai.'}"
1776,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, I would imagine that it's hard. I feel like that's why it was such agood movie. Nothing seemed to be all that good in his life until he found a family that would treat him like one of their own"", 'target': 'Haan, yeh kitna hard hai, main samaj sakta hoon.  Mujhe lagta hai yeh movie isi liye itna achcha laga.  Uski zindagi mein kuch bhi achcha nahin tha jab tak us family ko usne dekha jo use apna samajte the,'}"
1777,"{'prefix': 'translate English to Hinglish: ', 'input': 'What do you think of the idea of ""protective instincts"" and how it influenced Oher\'s behavior?', 'target': 'Tumhe  ""protective instincts"" idea kaise lagta hai aur is idea ne Oher ke behavior ko kaise influence kiya?'}"
1778,"{'prefix': 'translate English to Hinglish: ', 'input': 'I remember he ranked very high when he was taking his career test. It definitely translated well into his efforts in football. Do you think that helped his family as well?', 'target': 'Mujhe yaad hai uska rank bahut achcha tha jab woh career test le raha tha.  Yeh rank use football mein achche efforts dalne me kaam aya.  Kya tumhe lagta hai ki is se uski family ko bhi help mili?'}"
1779,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'm sure it did.  It's ironic, though, that he has such strong protective instincts when he was abandoned by his mother. Do you think he was overcompensating?"", 'target': 'Main sure hoon aisa hi hua.  Magar, usme itna stron protective instincts hain jabki usi maa ne use abandon kar diya tha.  Kya tumhe lagta hai ki woh overcompensate kar raha tha?'}"
1780,"{'prefix': 'translate English to Hinglish: ', 'input': 'How did you feel about the scene where Collins adopts Oher?', 'target': 'Tumhe woh scene kaise laga jahan Collins Oher ko adopt karta hai?'}"
1781,"{'prefix': 'translate English to Hinglish: ', 'input': 'As for being overcompensating, that he was not. I think that was built naturally in him, where he was not consciously  trying to do it.', 'target': 'Mujhe nahin lagta ki woh overcompensate kar raha tha.  Mujhe lagta hai yeh usme naturally built hai aur woh consciously karne ki koshish nahin kar raha tha.'}"
1782,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think LeighAnne's friends were concerned that Collins would not be safe around him."", 'target': 'Mujhe lagta hai  LeighAnne ke friends concerned the ki Collins uske paas safe nahin rah paayega.'}"
1783,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think that was probably a tough choice for the family to make as a whole.', 'target': 'Mujhe lagta hai as a whole, woh shayad family ke liye ek tough choice tha.'}"
1784,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you think going to Ole Miss was a good decision?', 'target': 'Kya tumhe lagta hai ki Ole Miss jaana ek achcha decision tha?'}"
1785,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah in the long run, he felt like he had family there. Do you think that he meant his mother at all in that choice?', 'target': 'Haan, anth mein, use laga ki uski family wahan thi. Kya tumhe lagta hai ki uski choice mein uski mother bhi shaamil thi?'}"
1786,"{'prefix': 'translate English to Hinglish: ', 'input': 'Probably not because she was a drug addict.  I think he was referring to his adopted family.', 'target': 'Nahin ho sakta kyonki woh ek drug addict thi. Mujhe lagta hai woh apni adopted family ke baare mein bata raha tha.'}"
1787,"{'prefix': 'translate English to Hinglish: ', 'input': 'How do you think the gang leader in his old town affected him?', 'target': 'Tumhe kya lagta hai ki uske old town ke gang leader ka uspar kya asar hua?'}"
1788,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think that was what grew his protective instincts even more. He was worried what might happen to his adoptive family when Leigh Anne and Collins were threatened by the gang leader. ', 'target': 'mujhe lagta hai usse hi uske protective instinct aur grow kar gaye. Jab gang leader ne Leigh Anne aur Collins ko dhamkaya to wo chinta me tha k uske adoptive family ko kya hoga'}"
1789,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you think he made the right decision to fight back?', 'target': 'Kya tumhe lagta hai uska fight back karne ka decision sahi tha?'}"
1790,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, definitely, you have to protect yourself!', 'target': 'Haan, definitely, tumhe khud ko to bachana hi hoga'}"
1791,"{'prefix': 'translate English to Hinglish: ', 'input': 'Absolutely, I think he felt more of a connection with his adoptive family than with his own!', 'target': 'Absolutely, mujhe lagta hai uska apni khudki family se jyada adoptive family se connection hai.'}"
1792,"{'prefix': 'translate English to Hinglish: ', 'input': ""Definitely, and who wouldn't.  I don't understand why people are so connected to their blood relatives if they weren't around to be part of their family"", 'target': 'Definitely, kiska nahi hoga. Mujhe ye nahi samjh me aata log apne blood relative se itna connected kyu rahte hai bhale he wo family ka part banne k liye paas me nahi the'}"
1793,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yep. It seems like the Tuohy family accepted him and made him feel like he belonged there with him.', 'target': 'Haan, aisa lagta hai ki Tuohy family ne use accept kiya aur aisa feel karwa k jaise wo unke saaath hi belong karta hai'}"
1794,"{'prefix': 'translate English to Hinglish: ', 'input': 'Good conversation, thanks for chatting!', 'target': 'Accha conversation, chat karne k liye thanks'}"
1795,"{'prefix': 'translate English to Hinglish: ', 'input': 'see any good movies lately?', 'target': 'kya ache movies hein kya?'}"
1796,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hey! Not really, I just Batman vs. Superman. The 27% Rotten Tomatoes score is fitting.', 'target': 'Arre! sahi mein, main sirf Batman vs. Superman. 27% Rotten Tomatoes bilkul sahi hai.'}"
1797,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh, i havent seen that one, tell me more', 'target': 'oh, maine yeh ek nhi dekha, mujhe aur batao'}"
1798,"{'prefix': 'translate English to Hinglish: ', 'input': 'why was it so bad?', 'target': 'ye itna bura kyun tha?'}"
1799,"{'prefix': 'translate English to Hinglish: ', 'input': ""Well, it's the sequel to Man of Steel. There's a lot of meaningless action and not much else."", 'target': 'Khair, ye Man of Steel ki agli kadi hai. Ismein bahut sa bewajah action aur iske ilawa kuch nhi hai.'}"
1800,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello.', 'target': 'hello, Namaste.'}"
1801,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi, have you seen the John Wick movies?', 'target': 'Namaskar, kya tumne John Wick movies watch ki?'}"
1802,"{'prefix': 'translate English to Hinglish: ', 'input': 'I have seen the first one but I have not seen the second one.', 'target': 'mene first one dekhi but mene second one nahi dekhi.'}"
1803,"{'prefix': 'translate English to Hinglish: ', 'input': 'The next one is great where he goes after his car that was stolen.', 'target': 'Next one great he, jahan voh apni stolen car ko search karne jata he.'}"
1804,"{'prefix': 'translate English to Hinglish: ', 'input': 'That sounds interesting.  I will make plans to the see the 2nd John Wick movie.  What was the topic of the movie that you read about?', 'target': 'ye to interesting lagta he. me 2nd John Wick movie dekhne ka plan banaunga.Movie ka topic kya tha jiske bare me tumne read kiya tha.'}"
1805,"{'prefix': 'translate English to Hinglish: ', 'input': 'He was seeking revenge for the theft of his car and the killing of his puppy.', 'target': 'voh toh apni car ka chori ko revenge karte karte usne puppy ko maar daali'}"
1806,"{'prefix': 'translate English to Hinglish: ', 'input': 'What person was he seeking revenge against?', 'target': 'konsa person ko voh revenge lena chatha hein'}"
1807,"{'prefix': 'translate English to Hinglish: ', 'input': ""Losef the son of the head of the Tarasov syndicate, took the Mustang to Aurello's shop to get the VIN number changed and Aurello kicks him out of the shop and tells John."", 'target': 'Losef us Tarasov ka head tha, usne Mustant ko Aurello ka shop Vin number change karne ko le chala aur Aurello john ko kick maara'}"
1808,"{'prefix': 'translate English to Hinglish: ', 'input': 'How did John go about getting his revenge?', 'target': 'kaise john ko patha chala ki koi use revenge lena chatha hein?'}"
1809,"{'prefix': 'translate English to Hinglish: ', 'input': 'John wanted to retire but was drawn back in to get revenge.', 'target': 'John toh retire hona chatha tha lakin usse revenge ho gaya'}"
1810,"{'prefix': 'translate English to Hinglish: ', 'input': 'Does John get any help getting his revenge?', 'target': 'kya john ko koi madad kiya ki revenge se bachane ke liye?'}"
1811,"{'prefix': 'translate English to Hinglish: ', 'input': 'John visited Aurello who tells him Losef  is the son of  Viggo.', 'target': 'john, aurello se mila aur losef ke baare mein bathaya'}"
1812,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who is Viggo?', 'target': 'viggo kon hein'}"
1813,"{'prefix': 'translate English to Hinglish: ', 'input': 'John learns that Losef is at the Night club from Winston of the Continental, he prepares to get Losef. He is the son of Viggo who is the head of the Russian syndicate in New York.', 'target': 'john sikha ki losef yek night club mein hein aur voh use pakadna chatha hein. voh viggo ka betha hein jo russian syndicate newyork mein hein uska head hein'}"
1814,"{'prefix': 'translate English to Hinglish: ', 'input': ""Why doesn't Viggo just give Losef to John?"", 'target': 'kyon viggo, john ko losef ko nahi deya?'}"
1815,"{'prefix': 'translate English to Hinglish: ', 'input': 'John travels to little Russia where Viggo has a church front. He destroys the cache of money and blackmail making material,', 'target': 'John little Russia jaata hai jahan Viggo ke paas church front hai. Wahan par wo money ka cache aur blackmail banane wala samaan destroy kar deta hai.'}"
1816,"{'prefix': 'translate English to Hinglish: ', 'input': 'Losef is his son and does not want Jon to kill him.', 'target': 'Losef uska son hau aur wo nahi chahta Jon usey maare'}"
1817,"{'prefix': 'translate English to Hinglish: ', 'input': ""Why doesn't Viggo just pay for John's new car and buy him a new dog to save his son?"", 'target': 'Viggo ne John ki new car ke liye kyun pay nahi kia aur usey apne bete ko save karne ke liye naya dog kyun nahi buy kia?'}"
