,translation
722,"{'prefix': 'translate English to Hinglish: ', 'input': 'okay and what were youre thoughts on it?', 'target': 'Ok aur aap ke vichar kya he us par?'}"
723,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's very funny and shows how clique-ish high school can be.  Are you familiar with it as well?"", 'target': 'Wo bahut funny he aur dikhata hai uska highschool kitna cliqueish he.aap bhi uske sath vese hi familier hai?'}"
724,"{'prefix': 'translate English to Hinglish: ', 'input': 'i am to the best of my memory it was quite funny ', 'target': 'Muje meri best of my memory me se wo quite funny lagi'}"
725,"{'prefix': 'translate English to Hinglish: ', 'input': 'okay why  did you leave??', 'target': 'Ok aap kyu gaye the?'}"
726,"{'prefix': 'translate English to Hinglish: ', 'input': 'so i heard you seen a movie?', 'target': 'to mene suna he you seen a film?'}"
727,"{'prefix': 'translate English to Hinglish: ', 'input': ""yes, Despicable me. It's an animated movie that came out a few yers ago"", 'target': 'yes, me Despicable hu.ye ek animated movie he jo few year ago ayi thi'}"
728,"{'prefix': 'translate English to Hinglish: ', 'input': ""nice that's sound interested. can you tell me a little bit about it?"", 'target': 'nice ye to interesting sound karta he.kya tum mujhe iske about little bit bata sakte ho?'}"
729,"{'prefix': 'translate English to Hinglish: ', 'input': 'would an adult also enjoy the movie?', 'target': 'kya ek adult bhi is movie ko enjoy karega?'}"
730,"{'prefix': 'translate English to Hinglish: ', 'input': 'Sure, it stars Steve Carrell as a supervillan, with Russell Brand as his scientist/partner in crime. It was directed by Pierre Coffin..', 'target': 'sure, isme Steve Carrell supervillan ,  Russell Brand jese star he , Russell Brand uski crime me scientist/partner he.'}"
731,"{'prefix': 'translate English to Hinglish: ', 'input': 'awesome', 'target': 'awesome he'}"
732,"{'prefix': 'translate English to Hinglish: ', 'input': 'do they offer a 3d version as well?', 'target': 'kya ve 3D version bhi offer karate he?'}"
733,"{'prefix': 'translate English to Hinglish: ', 'input': ""yes! It got a rotten tomato score of 81%, and most reviews praise how smart the humor is. It's good for the whole family."", 'target': 'yes! ise Rotten Tomatoes ke 81% mile, aur most revies ne prashansa ki kitna smart humor he.ye whole family ke dekhne layak he.'}"
734,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, it comes in 3d and regular ', 'target': 'yes, ye 3D aur regular dono version me he'}"
735,"{'prefix': 'translate English to Hinglish: ', 'input': 'nice', 'target': 'nice'}"
736,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you want to know the plot?', 'target': 'Aap plot ke bareme janana chahenge?'}"
737,"{'prefix': 'translate English to Hinglish: ', 'input': 'i like steve carrell, he was funny in other movies i have seen him in as well. i think it would be funny to see him doing a animated voice over.', 'target': 'Mujhe steve carrell pasand hai, Maine uski jo bhi movie dekhi usme vo funny the. mujhe lagata hai ki use ek animated avaj par kam karte dekhana funny hoga.'}"
738,"{'prefix': 'translate English to Hinglish: ', 'input': 'no please tell me a little bit about it', 'target': 'Nahi, Mujhe uske bareme thoda aur bataiye'}"
739,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes i mean lol', 'target': 'Haa, Mera matlab hai lol'}"
740,"{'prefix': 'translate English to Hinglish: ', 'input': 'it really is! It is designed very well, and his personality comes through in the animation. Steve Carrell is trying to steal the moon after another villan steals the Pyramid at Giza', 'target': 'ye vahi he! ye bahut hi achcha design huva hai, aur uska vyaktitva animation me aata hai. Jab Giza me dusre villan Pyramid churate hai tab Steve Carrell chand churane ki koshish karte hai'}"
741,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh wow that sound interesting. what age group  would you see this movie is made for?', 'target': 'are wow, vo interesting sunai padta hai. Ye movie apko kis age group ke liye banai lagti hai?'}"
742,"{'prefix': 'translate English to Hinglish: ', 'input': ""I would say it's for young kids all the way up to adults. It is a good blend of silly and intelligent humor"", 'target': 'Mujhe lagta hai, yah bachho aur sathme bado ke liye bhi hai. yah mukhatapurn aur buddhiman hasya ka ek achchha mishran hai'}"
743,"{'prefix': 'translate English to Hinglish: ', 'input': 'is there alot of singing in the movie? i dont particular like musical type movies but my kids do?', 'target': 'Kya movie me bahut sare gane hai? main vishesh rup se musical type movies pasand nahin karata, lekin mere bachche karate hain'}"
744,"{'prefix': 'translate English to Hinglish: ', 'input': ""there's a song written just for this movie by Pharell. It's not too much music, and it's probably too hard for kids to memorize & sing constantly, but there are characters called Minions that dance and act very silly"", 'target': 'is movie ke lie Pharell ne sirf ek geet likha hai. Isme bahut jyada music nahin hai, aur shayad bachchon ko yaad rakhana aur lagatar gaana ga pana bahut mushkil hai, lekin isame Minions ka kirdar hain jo dance aur bahut murkhatapurn abhinay karata hai'}"
745,"{'prefix': 'translate English to Hinglish: ', 'input': ""oh ok. lol sounds like my kind of movie. I'm a big kid at heart"", 'target': 'oh ok. Meri tarike ki movie lagati hai. main dil se bada bachcha hu'}"
746,"{'prefix': 'translate English to Hinglish: ', 'input': 'is the movie pretty long or standard?', 'target': 'kya movie kafi long hai ya standard?'}"
747,"{'prefix': 'translate English to Hinglish: ', 'input': ""me too, I really enjoyed it. It's a good mix of funny and feel-good, Gru eventually adopts three little girls who help him steal the moon. It is not too long, maybe 1.5 hours"", 'target': 'mujhe bhi, maine isey bohat enjoy kiya. Ye funny aur feel-good ka accha mix hai, Gru eventually teen ladkion ko adopt kar leta hai jo usey moon chori karne mein help karti hai. ye zyada long nahi hai, shayad 1.5 hours'}"
748,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh that is not bad at all. i think i will look forward to seeing this movie with my kids. should keep their attention for awhile. lol', 'target': 'oh ye buri nahi hai. mujhe lagta hai main apne kids ke saath ye movie dekhna chahunga. unka attention thode while ke liye bana rahega. lol'}"
749,"{'prefix': 'translate English to Hinglish: ', 'input': 'lol it definitely will! although they might just want to watch it over and over again', 'target': 'lol ye definitely karegi! although wo shayad isey bar bar dekhna chahenge'}"
750,"{'prefix': 'translate English to Hinglish: ', 'input': 'cool, this definitely helped me out . oh hey is this a disney movie or who is it made by?', 'target': 'cool, ye definitely mujhe help karta hai. oh kya ye disney movie hai ya ye kisne banayi hai?'}"
751,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's made by a French studio Mac Guff, but Illumination Entertainment bought the studio and released this movie with Universal Pictures."", 'target': 'Ye ek French studio Mac Guff ne banayi hai, lekin Illumination Entertainment ne us studio ko kharid liya aur Universal Pictures ke saath us movie ko release kia.'}"
752,"{'prefix': 'translate English to Hinglish: ', 'input': ""oh wow i didn't know universal had their hands in animation. "", 'target': 'oh wow mujhe nahi pata tha universal had their hands in animation'}"
753,"{'prefix': 'translate English to Hinglish: ', 'input': ""i didn't either, I think maybe they're involved because it was a Computer Animated film"", 'target': 'main bhi nahi. Mujhe lagta hain wo involved they kyunki ye Computer Animated film hai.'}"
754,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh. makes sense', 'target': 'oh. makes sense'}"
755,"{'prefix': 'translate English to Hinglish: ', 'input': 'will you watch it with your children or let them watch it while you do other things?', 'target': 'kya tum isey apne bacchon ke saath dekhoge ya unhe dekhne doge jab tum kuch aur kar rahe hoge?'}"
756,"{'prefix': 'translate English to Hinglish: ', 'input': 'i thiink i would like to watch it with them. Sounds like it may be fun for the whole family.', 'target': 'I think unke saath ise dekhne me mujhe accha lagega. Aisa lagta hai ye puri family ke fun hoga.'}"
757,"{'prefix': 'translate English to Hinglish: ', 'input': ""What's the name of the movie"", 'target': 'film ka kya naam hai'}"
758,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi, the rotten tomatoes score is great but the meta critic score seems a little low a movie of this quality. ', 'target': 'namaste, sada hua tomatoes score mahaan hai, lekin meta critic score is gunavatta kee philm se thoda kam lagata hai.'}"
759,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you think you will like the movie', 'target': 'kya aapako lagata hai ki aapako film pasand aaegee'}"
760,"{'prefix': 'translate English to Hinglish: ', 'input': 'What kind of movie is it', 'target': 'yah kis tarah kee philm hai'}"
761,"{'prefix': 'translate English to Hinglish: ', 'input': 'when was the movie made?', 'target': 'film  kab banee thee?'}"
762,"{'prefix': 'translate English to Hinglish: ', 'input': 'Wonder woman, I think i would enjoy this movie very much', 'target': 'aashchary hai ki mahila, mujhe lagata hai ki mujhe is film mein bahut maja aaega'}"
763,"{'prefix': 'translate English to Hinglish: ', 'input': 'Whats the name of the movie', 'target': 'film ka kya naam hai'}"
764,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is a action movie set in the DC comic world', 'target': 'yah deesee komik duniya mein sthaapit ek ekshan philm hai'}"
765,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who stars in the movie', 'target': ': film mein kaun sitaare hain'}"
766,"{'prefix': 'translate English to Hinglish: ', 'input': 'the movie was made in 2015', 'target': 'Movie 2015 mein banee thee'}"
767,"{'prefix': 'translate English to Hinglish: ', 'input': 'did it do well in theaters?', 'target': 'kya isane theaters mein achchha pradarshan kiya?'}"
768,"{'prefix': 'translate English to Hinglish: ', 'input': 'did I have to see other movies to get it?', 'target': 'Kya mujhe ise paane kelie any movie dekhanee hongee?'}"
769,"{'prefix': 'translate English to Hinglish: ', 'input': 'The main character is Gal Gadot, but also stars  Chris Pine, Robin Wright and Danny Huston', 'target': 'Main character Gal gadot hai, lekin Chris pine, Robin wright aur Danny huston bhi hain'}"
770,"{'prefix': 'translate English to Hinglish: ', 'input': 'No i think this movie is a stand alone piece that you wont need knoledge of other movies to understand it', 'target': 'Nahin, mujhe lagata hai ki yah movie ek stand alone piece hai jise samajhane ke lie aapako movies  ke knowledge kee aavashyakata nahin hogee'}"
771,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is a war movie action movie', 'target': 'Yah ek war moovie ekshan movie hai'}"
772,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you think this is a family movie for the kids', 'target': 'Kya aapako lagata hai ki yah bachchon kelie ek paarivaarik movie hai'}"
773,"{'prefix': 'translate English to Hinglish: ', 'input': 'Are you familiar with any of the actors in the movie?', 'target': 'Kya aap movie ke kisee bhee kalaakaar se parichit hain?'}"
774,"{'prefix': 'translate English to Hinglish: ', 'input': 'some of them', 'target': 'Thoda malum'}"
775,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think its acceptable for a family to watch with children', 'target': 'muje lgta hai ki ek faimly mai bacho ke saath dekh sakte hai'}"
776,"{'prefix': 'translate English to Hinglish: ', 'input': 'even though its about war', 'target': 'ho skta hai wo war ke bare mai'}"
777,"{'prefix': 'translate English to Hinglish: ', 'input': 'what kind of color pallet   does it tend to use', 'target': 'konse color ki pallet use hui hai'}"
778,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes they don't depict much of the war in the movie its more of theme then actually seeing the war"", 'target': 'ha vo film ke war ke bare me jada nhi dikhate ha bas war he dikhate hai'}"
779,"{'prefix': 'translate English to Hinglish: ', 'input': 'so is it dark and cold or bright and action', 'target': 'to wo dark or cold or bright action hai'}"
780,"{'prefix': 'translate English to Hinglish: ', 'input': 'The movie tries to stop the war not be in it', 'target': 'movies mai war rokne ke bare mai'}"
781,"{'prefix': 'translate English to Hinglish: ', 'input': 'how can one person stop a war', 'target': 'kaise ek admi war rok skta hai'}"
782,"{'prefix': 'translate English to Hinglish: ', 'input': 'I believe the movie is a little bit of both. Bright for some scenes but dark for when things get gritty', 'target': 'muje lgta hai yeh movie dono bright scene or dark scene par based hai'}"
783,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well shes wonderwoman she has super powers', 'target': 'wo ek wonderwoman hai uske pass super powers hai'}"
784,"{'prefix': 'translate English to Hinglish: ', 'input': 'so is it like a marvle movie', 'target': 'to wo marvle movie hai'}"
785,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes except its in The DC universe instead of Marvle ', 'target': 'haa marvle ke alava dc univerce hai'}"
786,"{'prefix': 'translate English to Hinglish: ', 'input': 'is it still out in theaters?', 'target': 'ye abhi tak cinemaghar se bahar hai?'}"
787,"{'prefix': 'translate English to Hinglish: ', 'input': 'I dont think so im pretty sure its out on Blu ray now', 'target': 'Mei ye nahi socha par mejhe vishvash hai ki ye blu ray mei bahar aayegi'}"
788,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello there!', 'target': 'namaste!'}"
789,"{'prefix': 'translate English to Hinglish: ', 'input': 'hey', 'target': 'he'}"
790,"{'prefix': 'translate English to Hinglish: ', 'input': 'So tell me a little bit about this movie :)', 'target': 'So is movie ke bare mein thoda batao :)'}"
791,"{'prefix': 'translate English to Hinglish: ', 'input': 'have you seen the movie frozen?', 'target': 'kya tumne movie frozen dekha hai?'}"
792,"{'prefix': 'translate English to Hinglish: ', 'input': ""I actually have not...but I've heard let it go too many times for comfort."", 'target': 'actually maine nahi dekha...lekin maine suna hai wo bahut baar gaya hai comfort ke liye'}"
793,"{'prefix': 'translate English to Hinglish: ', 'input': 'How do you feel about the movie? Care to share a little bit?', 'target': 'tumhe movie ke bare me kaisa laga?bata sakte ho thoda?'}"
794,"{'prefix': 'translate English to Hinglish: ', 'input': 'They say its the best animated movie Disney has put out since Beauty and the beast', 'target': 'bata rahe hain ki vah Disney ki best anaimated movie banaya hai Beauty and the beast ke baad'}"
