,translation
2276,"{'prefix': 'translate English to Hinglish: ', 'input': 'Now I think we just hang out until they let us go!', 'target': 'To, I guess ham bas hang out karte hai jab tak wo proceed nahi karne dete ! jane do accha'}"
2277,"{'prefix': 'translate English to Hinglish: ', 'input': '== sync, corrected by elderman == @elder_man', 'target': 'Jaane do* , lame'}"
2278,"{'prefix': 'translate English to Hinglish: ', 'input': ""I've heard a lot of movie songs that I still like from time to time."", 'target': 'haha, jitna bhi movie song sunta hu kabhi kabhi accha hi lagta hai'}"
2279,"{'prefix': 'translate English to Hinglish: ', 'input': 'There is even a love story in the plot as well. Everyone loves a love story Prince and Princess', 'target': 've ise pasand karenge. saajish ke bheetar bhee ek prem kahaanee hai. har koee ek raajakumaar aur raajakumaaree kee prem kahaanee pasand karata hai'}"
2280,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think it's true. I prefer realism, but I appreciate that Disney throws adult concepts into the stories of children passing over the heads of children."", 'target': 'haaha mujhe lagata hai ki yah sach hai. main yathaarthavaad ko pasand karata hoon lekin main saraahana karata hoon ki dijnee bachchon kee kahaaniyon mein vayask avadhaaranaon mein phenkata hai jo bachchon ke sir par sahee jaate hain'}"
2281,"{'prefix': 'translate English to Hinglish: ', 'input': ""Haha yeah they always do what they don't."", 'target': 'aha haan, ve hamesha aisa karate hain na'}"
2282,"{'prefix': 'translate English to Hinglish: ', 'input': 'Lol almost made me want to see him again.', 'target': 'yogy lagabhag mujhe phir se dekhana chaahata hai'}"
2283,"{'prefix': 'translate English to Hinglish: ', 'input': ""So now I guess I'm just hanging around until they let us go on!"", 'target': 'To, I guess ham bas hang out karte hai jab tak wo proceed nahi karne dete ! jane do accha'}"
2284,"{'prefix': 'translate English to Hinglish: ', 'input': 'Let him go.', 'target': 'Jaane do* , lame'}"
2285,"{'prefix': 'translate English to Hinglish: ', 'input': ""As much as I've heard the songs from the movie, I still enjoy it from time to time."", 'target': 'haha, jitna bhi movie song sunta hu kabhi kabhi accha hi lagta hai'}"
2286,"{'prefix': 'translate English to Hinglish: ', 'input': ""I just remember my niece's birthday. Must've heard that song 200 times...in a row"", 'target': 'Mujhe just yaad aya mere niece ka birthday hai, karib 200 baar sun liya hounga wo song ... lagatar'}"
2287,"{'prefix': 'translate English to Hinglish: ', 'input': 'Me too. I like the charatcter Olaf. I see him everywhere. Hes a talking snowman. he becomes one of their friends. very cute', 'target': 'me too. Mujhe Olaf character pasand hai. Har jagah dikhta hai. Bolne wala snowman hai. Wo unka friend ban jata hai.. Bahut cute'}"
2288,"{'prefix': 'translate English to Hinglish: ', 'input': ""There can only be one neighborhood snowman, and that's Frosty! :O"", 'target': 'Is ilaake ka ek hi snowman hai aur wo frosty hai'}"
2289,"{'prefix': 'translate English to Hinglish: ', 'input': 'lol Frosty is a classic. But olaf  is really small so Frosty stil has that title', 'target': 'lol Frosty to classic hai but olaf bahut chhota hai to frosty k pas phir bhi'}"
2290,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello. How are you?', 'target': 'Hello, how are you?'}"
2291,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'm good. Did you enjoy the movie?"", 'target': ""I'm good. kya tumne movie enjoy ki?""}"
2292,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, I love musicals, and you? ', 'target': 'Yes, mujhe musicals pasand hai, aur tumhe?'}"
2293,"{'prefix': 'translate English to Hinglish: ', 'input': ""I only remember my niece's birthday. I must've heard it 200 times."", 'target': 'Mujhe just yaad aya mere niece ka birthday hai, karib 200 baar sun liya hounga wo song ... lagatar'}"
2294,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like Charatcter Olaf, and I can see him everywhere.', 'target': 'me too. Mujhe Olaf character pasand hai. Har jagah dikhta hai. Bolne wala snowman hai. Wo unka friend ban jata hai.. Bahut cute'}"
2295,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's just a nearby snowman."", 'target': 'Is ilaake ka ek hi snowman hai aur wo frosty hai'}"
2296,"{'prefix': 'translate English to Hinglish: ', 'input': 'Lol Frosty is a classic. But olaf is really small, so the face of Frosty has this title.', 'target': 'lol Frosty to classic hai but olaf bahut chhota hai to frosty k pas phir bhi'}"
2297,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello, how are you?', 'target': 'Hello, how are you?'}"
2298,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, I like musicals, do you?', 'target': 'Yes, mujhe musicals pasand hai, aur tumhe?'}"
2299,"{'prefix': 'translate English to Hinglish: ', 'input': ""I only remember my niece's birthday, she must have heard this song 200 times in a row."", 'target': 'Mujhe just yaad aya mere niece ka birthday hai, karib 200 baar sun liya hounga wo song ... lagatar'}"
2300,"{'prefix': 'translate English to Hinglish: ', 'input': ""I love the character Olaf. I see him everywhere. He's a talking snowman. He becomes one of his friends."", 'target': 'me too. Mujhe Olaf character pasand hai. Har jagah dikhta hai. Bolne wala snowman hai. Wo unka friend ban jata hai.. Bahut cute'}"
2301,"{'prefix': 'translate English to Hinglish: ', 'input': ""There can only be a snowman in the neighborhood, and it's Frosty!"", 'target': 'Is ilaake ka ek hi snowman hai aur wo frosty hai'}"
2302,"{'prefix': 'translate English to Hinglish: ', 'input': 'Lol Frosty is a classic, but the olaf is really small, so Frosty Stil has this title.', 'target': 'lol Frosty to classic hai but olaf bahut chhota hai to frosty k pas phir bhi'}"
2303,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you like the movie?', 'target': ""I'm good. kya tumne movie enjoy ki?""}"
2304,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love musicals, and you?', 'target': 'Yes, mujhe musicals pasand hai, aur tumhe?'}"
2305,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think they are tolerable, but this one was pretty good.', 'target': 'mujhe lagta unhe tolerate kiya ja sakta hai, but ye wali bahut achchi thi'}"
2306,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like that it was located in LA and made it pretty relatable.', 'target': 'mujhe pasand aaya ki ye LA me located hai aur bahut relatable hai.'}"
2307,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you live in L.A.?', 'target': 'kya app L.A. me rahte ho?'}"
2308,"{'prefix': 'translate English to Hinglish: ', 'input': 'Vegas', 'target': 'Vegas'}"
2309,"{'prefix': 'translate English to Hinglish: ', 'input': ""Oh very cool. I'm in the South"", 'target': 'Ye to cool hai. Mai south mai hu.'}"
2310,"{'prefix': 'translate English to Hinglish: ', 'input': ""Are you a Gosling's fan?"", 'target': ""kya aap Gosling's ke fan ho?""}"
2311,"{'prefix': 'translate English to Hinglish: ', 'input': 'Emma Stone fan?', 'target': 'Emma Stone ke fan?'}"
2312,"{'prefix': 'translate English to Hinglish: ', 'input': 'I really like them both. Which is your favorite?', 'target': 'mujhe wo dono hi pasand hai. aapka favorite kaun hai?'}"
2313,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think they're tolerant, but this is pretty good."", 'target': 'mujhe lagta unhe tolerate kiya ja sakta hai, but ye wali bahut achchi thi'}"
2314,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like to keep it close in L.A.', 'target': 'mujhe pasand aaya ki ye LA me located hai aur bahut relatable hai.'}"
2315,"{'prefix': 'translate English to Hinglish: ', 'input': 'Las Vegas.', 'target': 'Vegas'}"
2316,"{'prefix': 'translate English to Hinglish: ', 'input': ""Oh, cool. I'm south."", 'target': 'Ye to cool hai. Mai south mai hu.'}"
2317,"{'prefix': 'translate English to Hinglish: ', 'input': 'Are you a Gosling fan?', 'target': ""kya aap Gosling's ke fan ho?""}"
2318,"{'prefix': 'translate English to Hinglish: ', 'input': 'I really like them both.', 'target': 'mujhe wo dono hi pasand hai. aapka favorite kaun hai?'}"
2319,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think they're tolerable, but this one was pretty good."", 'target': 'mujhe lagta unhe tolerate kiya ja sakta hai, but ye wali bahut achchi thi'}"
2320,"{'prefix': 'translate English to Hinglish: ', 'input': ""I like that he's in LA and it's made him quite relatable."", 'target': 'mujhe pasand aaya ki ye LA me located hai aur bahut relatable hai.'}"
2321,"{'prefix': 'translate English to Hinglish: ', 'input': 'You live in L.A.?', 'target': 'kya app L.A. me rahte ho?'}"
2322,"{'prefix': 'translate English to Hinglish: ', 'input': 'Las Vegas', 'target': 'Vegas'}"
2323,"{'prefix': 'translate English to Hinglish: ', 'input': ""Very cool, I'm in the south."", 'target': 'Ye to cool hai. Mai south mai hu.'}"
2324,"{'prefix': 'translate English to Hinglish: ', 'input': 'A fan of Emma Stone?', 'target': 'Emma Stone ke fan?'}"
2325,"{'prefix': 'translate English to Hinglish: ', 'input': 'I really love you both.', 'target': 'mujhe wo dono hi pasand hai. aapka favorite kaun hai?'}"
2326,"{'prefix': 'translate English to Hinglish: ', 'input': 'Both are good actors, Goslings more attractive. HA!', 'target': 'dono achche actores hai, Gosling jyada attractive. HA!'}"
2327,"{'prefix': 'translate English to Hinglish: ', 'input': 'What did you think of the film’s perspective on success and satisfaction? ', 'target': 'aap kya sochte ho film ke success aur satisfaction ke perspective par?'}"
2328,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think I lost you somewhere in the conversation. Since it has been 5 minutes without a response from you, I am going to abandon the discussion. ', 'target': 'mai is conversation ke beech me kahi kho gaya tha. Since 5 minute ho chuke hai tumhara last response mile hue. mai ye discussion abandon karung.'}"
2329,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have a great day', 'target': 'tumhara day great ho'}"
2330,"{'prefix': 'translate English to Hinglish: ', 'input': 'Thanks for the conversation', 'target': 'conversation ke liye thanks'}"
2331,"{'prefix': 'translate English to Hinglish: ', 'input': ""They're both good actors. The Goslings are more attractive."", 'target': 'dono achche actores hai, Gosling jyada attractive. HA!'}"
2332,"{'prefix': 'translate English to Hinglish: ', 'input': 'What do you think of this movie as success and satisfaction?', 'target': 'aap kya sochte ho film ke success aur satisfaction ke perspective par?'}"
2333,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think I lost you in the conversation because I gave up the discussion for five minutes without your answer.', 'target': 'mai is conversation ke beech me kahi kho gaya tha. Since 5 minute ho chuke hai tumhara last response mile hue. mai ye discussion abandon karung.'}"
2334,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have a nice day.', 'target': 'tumhara day great ho'}"
2335,"{'prefix': 'translate English to Hinglish: ', 'input': '- Thanks for the conversation.', 'target': 'conversation ke liye thanks'}"
2336,"{'prefix': 'translate English to Hinglish: ', 'input': ""They're both good actors, more attractive Goslings."", 'target': 'dono achche actores hai, Gosling jyada attractive. HA!'}"
2337,"{'prefix': 'translate English to Hinglish: ', 'input': ""What do you think of the film's perspective on success and satisfaction?"", 'target': 'aap kya sochte ho film ke success aur satisfaction ke perspective par?'}"
2338,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think I've lost you somewhere in the conversation, since it's been five minutes without an answer from you, I'm gonna give up the discussion."", 'target': 'mai is conversation ke beech me kahi kho gaya tha. Since 5 minute ho chuke hai tumhara last response mile hue. mai ye discussion abandon karung.'}"
2339,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have a good day.', 'target': 'tumhara day great ho'}"
2340,"{'prefix': 'translate English to Hinglish: ', 'input': 'Thanks for the conversation.', 'target': 'conversation ke liye thanks'}"
2341,"{'prefix': 'translate English to Hinglish: ', 'input': 'The Inception was given a Rotten Tomatoes rating of 86%.', 'target': 'The Inception ko 86% ka Rotten Tomatoes rating given he.'}"
2342,"{'prefix': 'translate English to Hinglish: ', 'input': 'I see Leonardo DiCaprio starred in it as well as Joseph Gordon-Levitt, Ellen Page and Tom Hardy.', 'target': 'me dekha  Leonardo DiCaprio isme starred he as well as Joseph Gordon-Levitt, Ellen Page aur Tom Hardy.'}"
2343,"{'prefix': 'translate English to Hinglish: ', 'input': ""86% is a fair rating.  I felt that this movie was excellent but somewhat 'heady'.  I could see why it isn't everyone's cup of tea.  What rating would you give Inception?"", 'target': '86% fair rating he. Mujhe laga ki ye movie excellent he but somewhat ""heady"" he.me dekh sakta hu ki kyu ye everyone ka cup of tea he.Tum Inception ko kya rating dete?'}"
2344,"{'prefix': 'translate English to Hinglish: ', 'input': 'I agree. 86% seems fair. ', 'target': 'me agree hu. 86% fair lagti he.'}"
2345,"{'prefix': 'translate English to Hinglish: ', 'input': 'There were some interesting characters in this movie. What character did you relate to most?', 'target': 'Is movie me kuch interesting character the.Kis character se tum sabse adhik relate karte ho?'}"
2346,"{'prefix': 'translate English to Hinglish: ', 'input': 'The pregnant received 86 per cent of the green tomato fraction.', 'target': 'The Inception ko 86% ka Rotten Tomatoes rating given he.'}"
2347,"{'prefix': 'translate English to Hinglish: ', 'input': 'I saw Leonardo DiCaprio and Joseph Gordon Levitte, Ellen Page and Tom Hardy.', 'target': 'me dekha  Leonardo DiCaprio isme starred he as well as Joseph Gordon-Levitt, Ellen Page aur Tom Hardy.'}"
